freq	unwrap(phase(fs(V_import_4,0Hz, 600MHz,2000,,,,0 nsec,250nsec)))-unwrap(phase(fs(V_import_3,0Hz, 600MHz,2000,,,,0 nsec,250nsec)))
3.61380690345172662E8	-9.60014490352467575E3
3.61680840420210092E8	-9.60905118231868371E3
3.61980990495247701E8	-9.61817382368795570E3
3.62281140570285221E8	-9.62741106228299337E3
3.62581290645322696E8	-9.63664411059450288E3
3.62881440720360127E8	-9.64576452790281458E3
3.63181590795397691E8	-9.65469568555625735E3
3.63481740870435166E8	-9.66339939370637424E3
3.63781890945472686E8	-9.67186871392776482E3
3.64082041020510250E8	-9.68011445609089805E3
3.64382191095547725E8	-9.68815258672050206E3
3.64682341170585289E8	-9.69599606063210828E3
3.64982491245622764E8	-9.70365130359091133E3
3.65282641320660195E8	-9.71111804892010788E3
3.65582791395697893E8	-9.71839102836346491E3
3.65882941470735412E8	-9.72546236637743000E3
3.66183091545772843E8	-9.73232395771045411E3
3.66483241620810407E8	-9.73896944591556668E3
3.66783391695847971E8	-9.74539564959801297E3
3.67083541770885358E8	-9.75160341865484703E3
3.67383691845922877E8	-9.75759798171676707E3
3.67683841920960441E8	-9.76338888124987747E3
3.67983991995997917E8	-9.76898959527731137E3
3.68284142071035481E8	-9.77441693523150867E3
3.68584292146073045E8	-9.77969028017049347E3
3.68884442221110609E8	-9.78483068348663565E3
3.69184592296148040E8	-9.78985985221267008E3
3.69484742371185604E8	-9.79479896980702947E3
3.69784892446223079E8	-9.79966729645000711E3
3.70085042521260599E8	-9.80448043712220496E3
3.70385192596298163E8	-9.80924809793131480E3
3.70685342671335594E8	-9.81397104043381496E3
3.70985492746373202E8	-9.81863672780442087E3
3.71285642821410766E8	-9.82321273030697384E3
3.71585792896448286E8	-9.82763601648078300E3
3.71885942971485672E8	-9.83179403326480283E3
3.72186093046523325E8	-9.83548764645012952E3
3.72486243121560756E8	-9.83834883442051478E3
3.72786393196598320E8	-9.83962743567827758E3
3.73086543271635795E8	-9.83752219127159933E3
3.73386693346673315E8	-9.82660083754278091E3
3.73686843421710879E8	-9.79076903010938437E3
3.73986993496748354E8	-9.74395231802807515E3
3.74287143571785830E8	-9.72464574979440144E3
3.74587293646823394E8	-9.71675986899036381E3
3.74887443721860913E8	-9.71188879818152095E3
3.75187593796898478E8	-9.70754895319978672E3
3.75487743871936042E8	-9.70308424828140836E3
3.75787893946973517E8	-9.69863664182331675E3
3.76088044022011037E8	-9.69469054305853106E3
3.76388194097048512E8	-9.69171422438377661E3
3.76688344172085987E8	-9.68995493183848744E3
3.76988494247123418E8	-9.68942964878308644E3
3.77288644322161115E8	-9.69001700609630134E3
3.77588794397198502E8	-9.69154787106086779E3
3.77888944472236110E8	-9.69385838900825547E3
3.78189094547273763E8	-9.69681142006453811E3
3.78489244622311194E8	-9.70030071471531485E3
3.78789394697348580E8	-9.70424793393347862E3
3.79089544772386233E8	-9.70859766740530183E3
3.79389694847423664E8	-9.71331260394000573E3
3.79689844922461228E8	-9.71836956739860724E3
3.79989994997498703E8	-9.72375654000792267E3
3.80290145072536223E8	-9.72947059481331245E3
3.80590295147573787E8	-9.73551661940544655E3
3.80890445222611174E8	-9.74190674130361245E3
3.81190595297648738E8	-9.74866040635295938E3
3.81490745372686302E8	-9.75580511940782102E3
3.81790895447723866E8	-9.76337789104984388E3
3.82091045522761386E8	-9.77142743060066366E3
3.82391195597798950E8	-9.78001696613862492E3
3.82691345672836425E8	-9.78922701937136175E3
3.82991495747873945E8	-9.79915599054195674E3
3.83291645822911420E8	-9.80991313707805901E3
3.83591795897948984E8	-9.82159282200441552E3
3.83891945972986415E8	-9.83421352030452667E3
3.84192096048024023E8	-9.84761383861142825E3
3.84492246123061587E8	-9.86134616303890965E3
3.84792396198099018E8	-9.87468313078864668E3
3.85092546273136671E8	-9.88682654865441890E3
3.85392696348174102E8	-9.89720882767765708E3
3.85692846423211577E8	-9.90565919549616147E3
3.85992996498249141E8	-9.91236296597838162E3
3.86293146573286617E8	-9.91771458991714461E3
3.86593296648324136E8	-9.92216874061246301E3
3.86893446723361700E8	-9.92613471922257062E3
3.87193596798399176E8	-9.92992379931032865E3
3.87493746873436740E8	-9.93374114204253367E3
3.87793896948474082E8	-9.93770414237158484E3
3.88094047023511823E8	-9.94186917543946436E3
3.88394197098549165E8	-9.94625558857729608E3
3.88694347173586863E8	-9.95086297560819943E3
3.88994497248624338E8	-9.95568198936516424E3
3.89294647323661858E8	-9.96070040788245059E3
3.89594797398699333E8	-9.96590618644085247E3
3.89894947473736853E8	-9.97128877193052787E3
3.90195097548774328E8	-9.97683949718956420E3
3.90495247623811892E8	-9.98255152901021603E3
3.90795397698849367E8	-9.98841962766277547E3
3.91095547773886931E8	-9.99443984939209074E3
3.91395697848924451E8	-1.00006092534525637E4
3.91695847923962059E8	-1.00069256390690065E4
3.91995997998999579E8	-1.00133873244038663E4
3.92296148074037010E8	-1.00199929706564972E4
3.92596298149074485E8	-1.00267414540026789E4
3.92896448224112049E8	-1.00336317896536142E4
3.93196598299149525E8	-1.00406631107119848E4
3.93496748374187044E8	-1.00478347089681419E4
3.93796898449224608E8	-1.00551461399479436E4
3.94097048524262084E8	-1.00625973997016316E4
3.94397198599299648E8	-1.00701891765564455E4
3.94697348674337167E8	-1.00779231817650339E4
3.94997498749374731E8	-1.00858025556435149E4
3.95297648824412207E8	-1.00938323325956714E4
3.95597798899449682E8	-1.01020199169814662E4
3.95897948974487246E8	-1.01103754612873464E4
3.96198099049524766E8	-1.01189119302381947E4
3.96498249124562241E8	-1.01276444716594294E4
3.96798399199599761E8	-1.01365885066083061E4
3.97098549274637236E8	-1.01457558040381879E4
3.97398699349674711E8	-1.01551479515193277E4
3.97698849424712453E8	-1.01647475069325521E4
3.97998999499749839E8	-1.01745090218722023E4
3.98299149574787492E8	-1.01843545599925145E4
3.98599299649824967E8	-1.01941791850799857E4
3.98899449724862487E8	-1.02038684657131173E4
3.99199599799899918E8	-1.02133227448264652E4
3.99499749874937482E8	-1.02224774026674448E4
3.99799899949974957E8	-1.02313103717400478E4
4.00100050025012433E8	-1.02398361671452331E4
4.00400200100049997E8	-1.02480924302601606E4
4.00700350175087472E8	-1.02561260814011201E4
4.01000500250125036E8	-1.02639832420239063E4
4.01300650325162600E8	-1.02717037459978200E4
4.01600800400199986E8	-1.02793191888176483E4
4.01900950475237728E8	-1.02868530485818765E4
4.02201100550275203E8	-1.02943217148291999E4
4.02501250625312590E8	-1.03017357230583828E4
4.02801400700350154E8	-1.03091008623735614E4
4.03101550775387718E8	-1.03164190498810204E4
4.03401700850425193E8	-1.03236889804240262E4
4.03701850925462669E8	-1.03309066084162016E4
4.04002001000500233E8	-1.03380655285277867E4
4.04302151075537619E8	-1.03451573151856313E4
4.04602301150575272E8	-1.03521718700618548E4
4.04902451225612836E8	-1.03590978109461807E4
4.05202601300650400E8	-1.03659229260470864E4
4.05502751375687875E8	-1.03726347045568401E4
4.05802901450725351E8	-1.03792209514655087E4
4.06103051525762915E8	-1.03856704890236728E4
4.06403201600800390E8	-1.03919739501419417E4
4.06703351675837865E8	-1.03981246727632226E4
4.07003501750875341E8	-1.04041197109974703E4
4.07303651825912905E8	-1.04099609894536060E4
4.07603801900950380E8	-1.04156566368974235E4
4.07903951975987944E8	-1.04212225456998442E4
4.08204102051025508E8	-1.04266842129301440E4
4.08504252126062894E8	-1.04320789289232430E4
4.08804402201100547E8	-1.04374583876912652E4
4.09104552276138111E8	-1.04428917996370640E4
4.09404702351175498E8	-1.04484695874921441E4
4.09704852426213062E8	-1.04543076954648129E4
4.10005002501250537E8	-1.04605523483057583E4
4.10305152576288101E8	-1.04673844894417511E4
4.10605302651325665E8	-1.04750215542701985E4
4.10905452726363229E8	-1.04837107060930945E4
4.11205602801400705E8	-1.04937013396947432E4
4.11505752876438269E8	-1.05051781436141534E4
4.11805902951475833E8	-1.05181439530715393E4
4.12106053026513308E8	-1.05322926583475818E4
4.12406203101550783E8	-1.05469948487642640E4
4.12706353176588259E8	-1.05614943992392618E4
4.13006503251625823E8	-1.05751991105921750E4
4.13306653326663298E8	-1.05878278262465608E4
4.13606803401700951E8	-1.05993567628545304E4
4.13906953476738249E8	-1.06098894479766082E4
4.14207103551775901E8	-1.06195565614753562E4
4.14507253626813554E8	-1.06284688798886329E4
4.14807403701850941E8	-1.06367068875764548E4
4.15107553776888416E8	-1.06443274934971188E4
4.15407703851925980E8	-1.06513752040404741E4
4.15707853926963455E8	-1.06578914221357102E4
4.16008004002001019E8	-1.06639196917962686E4
4.16308154077038495E8	-1.06695070783921575E4
4.16608304152075970E8	-1.06747029128911675E4
4.16908454227113534E8	-1.06795562750452189E4
4.17208604302151009E8	-1.06841132608341427E4
4.17508754377188485E8	-1.06884146323191698E4
4.17808904452226049E8	-1.06924940586948036E4
4.18109054527263702E8	-1.06963768992487451E4
4.18409204602301088E8	-1.07000793404981787E4
4.18709354677338741E8	-1.07036076335854125E4
4.19009504752376216E8	-1.07069571558542509E4
4.19309654827413691E8	-1.07101109935529570E4
4.19609804902451167E8	-1.07130376998046195E4
4.19909954977488731E8	-1.07156878005990097E4
4.20210105052526206E8	-1.07179885054812329E4
4.20510255127563770E8	-1.07198359685525291E4
4.20810405202601157E8	-1.07210844928469595E4
4.21110555277638721E8	-1.07215327375854863E4
4.21410705352676374E8	-1.07209094207062661E4
4.21710855427713938E8	-1.07188674979360554E4
4.22011005502751324E8	-1.07150081644278616E4
4.22311155577788888E8	-1.07089639784099377E4
4.22611305652826452E8	-1.07005210548375262E4
4.22911455727863927E8	-1.06895772304907899E4
4.23211605802901403E8	-1.06755922263925296E4
4.23511755877938967E8	-1.06568467547630719E4
4.23811905952976442E8	-1.06324474855009843E4
4.24112056028013917E8	-1.06088059789281930E4
4.24412206103051481E8	-1.05937688058068979E4
4.24712356178089045E8	-1.05869024052625393E4
4.25012506253126610E8	-1.05850680953484888E4
4.25312656328164085E8	-1.05860461098454084E4
4.25612806403201649E8	-1.05885583282120432E4
4.25912956478239124E8	-1.05918768369029559E4
4.26213106553276688E8	-1.05955797816607711E4
4.26513256628314075E8	-1.05994183691554689E4
4.26813406703351639E8	-1.06032424107166356E4
4.27113556778389203E8	-1.06069569581706702E4
4.27413706853426767E8	-1.06104964772034660E4
4.27713856928464242E8	-1.06138095188645032E4
4.28014007003501629E8	-1.06168501615617172E4
4.28314157078539370E8	-1.06195744425132266E4
4.28614307153576846E8	-1.06219412881569286E4
4.28914457228614232E8	-1.06239182933577547E4
4.29214607303651796E8	-1.06254929226503636E4
4.29514757378689360E8	-1.06266887960901579E4
4.29814907453726747E8	-1.06275840639306129E4
4.30115057528764400E8	-1.06283248157403665E4
4.30415207603802052E8	-1.06291237633051372E4
4.30715357678839261E8	-1.06302377690070471E4
4.31015507753876825E8	-1.06319285127416840E4
4.31315657828914478E8	-1.06344215127396402E4
4.31615807903951954E8	-1.06378795700699658E4
4.31915957978989518E8	-1.06423970224019682E4
4.32216108054027082E8	-1.06480110071974332E4
4.32516258129064557E8	-1.06547232027200645E4
4.32816408204102032E8	-1.06625292684440831E4
4.33116558279139507E8	-1.06714582704383787E4
4.33416708354177072E8	-1.06816270792040591E4
4.33716858429214547E8	-1.06933125593261891E4
4.34017008504252111E8	-1.07070266859817553E4
4.34317158579289586E8	-1.07235023366859439E4
4.34617308654327061E8	-1.07432814729939685E4
4.34917458729364803E8	-1.07655505806102925E4
4.35217608804402278E8	-1.07874223557353655E4
4.35517758879439665E8	-1.08059546800263662E4
4.35817908954477229E8	-1.08202824765989658E4
4.36118059029514704E8	-1.08309939693198620E4
4.36418209104552268E8	-1.08389407643790636E4
4.36718359179589832E8	-1.08447950176250596E4
4.37018509254627308E8	-1.08490222998579022E4
4.37318659329664872E8	-1.08519501822203579E4
4.37618809404702258E8	-1.08538351986075732E4
4.37918959479739733E8	-1.08549109566856106E4
4.38219109554777475E8	-1.08554155600585966E4
4.38519259629814950E8	-1.08555978748428461E4
4.38819409704852426E8	-1.08557051012662176E4
4.39119559779889990E8	-1.08559599120840433E4
4.39419709854927554E8	-1.08565390879237333E4
4.39719859929965118E8	-1.08575628934492174E4
4.40020010005002504E8	-1.08590972786735085E4
4.40320160080039980E8	-1.08611649221749795E4
4.40620310155077455E8	-1.08637593285895528E4
4.40920460230115019E8	-1.08668576725059163E4
4.41220610305152494E8	-1.08704304099875371E4
4.41520760380190058E8	-1.08744473639916173E4
4.41820910455227711E8	-1.08788807616452265E4
4.42121060530265186E8	-1.08837058721036795E4
4.42421210605302662E8	-1.08888998119860703E4
4.42721360680340137E8	-1.08944389895675275E4
4.43021510755377612E8	-1.09002956733100365E4
4.43321660830415176E8	-1.09064343433945909E4
4.43621810905452740E8	-1.09128087873872248E4
4.43921960980490127E8	-1.09193612028034615E4
4.44222111055527780E8	-1.09260246190279808E4
4.44522261130565077E8	-1.09327294995313928E4
4.44822411205602641E8	-1.09394143446751757E4
4.45122561280640294E8	-1.09460387857671093E4
4.45422711355677770E8	-1.09525966084275383E4
4.45722861430715245E8	-1.09591258729587460E4
4.46023011505752898E8	-1.09657138970659984E4
4.46323161580790373E8	-1.09724960050973452E4
4.46623311655827937E8	-1.09796481039732874E4
4.46923461730865323E8	-1.09873736892774243E4
4.47223611805902976E8	-1.09958851344040709E4
4.47523761880940363E8	-1.10053768108820060E4
4.47823911955977927E8	-1.10159851677054421E4
4.48124062031015580E8	-1.10277332911281523E4
4.48424212106053055E8	-1.10404722588801429E4
4.48724362181090530E8	-1.10538573454762323E4
4.49024512256128094E8	-1.10674038947891518E4
4.49324662331165570E8	-1.10806179552581119E4
4.49624812406203045E8	-1.10931257825334306E4
4.49924962481240609E8	-1.11047272845385536E4
4.50225112556278084E8	-1.11153704502662021E4
4.50525262631315648E8	-1.11250932316501649E4
4.50825412706353212E8	-1.11339721160441663E4
4.51125562781390776E8	-1.11420903947259875E4
4.51425712856428163E8	-1.11495233874967603E4
4.51725862931465816E8	-1.11563341689142126E4
4.52026013006503202E8	-1.11625746945837134E4
4.52326163081540766E8	-1.11682892953345125E4
4.52626313156578330E8	-1.11735189446532401E4
4.52926463231615895E8	-1.11783054634077073E4
4.53226613306653370E8	-1.11826951383865736E4
4.53526763381690845E8	-1.11867413203319388E4
4.53826913456728409E8	-1.11905056006966630E4
4.54127063531765884E8	-1.11940572666582483E4
4.54427213606803271E8	-1.11974709673870865E4
4.54727363681840835E8	-1.12008228713664648E4
4.55027513756878488E8	-1.12041859496162743E4
4.55327663831915874E8	-1.12076252253509345E4
4.55627813906953527E8	-1.12111937971469522E4
4.55927963981991002E8	-1.12149301736792828E4
4.56228114057028478E8	-1.12188570982180935E4
4.56528264132065953E8	-1.12229817236866869E4
4.56828414207103517E8	-1.12272968272132290E4
4.57128564282140992E8	-1.12317827291535122E4
4.57428714357178556E8	-1.12364096579400408E4
4.57728864432216120E8	-1.12411404108732471E4
4.58029014507253684E8	-1.12459332683877267E4
4.58329164582290982E8	-1.12507452076666103E4
4.58629314657328635E8	-1.12555355495049447E4
4.58929464732366199E8	-1.12602702844671998E4
4.59229614807403586E8	-1.12649275154073347E4
4.59529764882441150E8	-1.12695047829008166E4
4.59829914957478714E8	-1.12740296650034222E4
4.60130065032516278E8	-1.12785762912724974E4
4.60430215107553664E8	-1.12832931722729835E4
4.60730365182591228E8	-1.12884543370879031E4
4.61030515257628704E8	-1.12945625066880329E4
4.61330665332666268E8	-1.13025758359461181E4
4.61630815407703832E8	-1.13144175866357988E4
4.61930965482741396E8	-1.13337842351093654E4
4.62231115557778871E8	-1.13639950168106840E4
4.62531265632816435E8	-1.13962276622955727E4
4.62831415707853910E8	-1.14184661810659160E4
4.63131565782891474E8	-1.14323355008464667E4
4.63431715857928950E8	-1.14418946164723900E4
4.63731865932966514E8	-1.14493595306398710E4
4.64032016008003989E8	-1.14557956363123603E4
4.64332166083041464E8	-1.14617277309516830E4
4.64632316158079117E8	-1.14674176039301301E4
4.64932466233116592E8	-1.14729878863383905E4
4.65232616308153979E8	-1.14784815381616911E4
4.65532766383191632E8	-1.14838934837839179E4
4.65832916458229196E8	-1.14891895376365616E4
4.66133066533266494E8	-1.14943191237894005E4
4.66433216608304235E8	-1.14992246106574525E4
4.66733366683341799E8	-1.15038484923809992E4
4.67033516758379186E8	-1.15081390148053986E4
4.67333666833416661E8	-1.15120546397536061E4
4.67633816908454314E8	-1.15155676443682298E4
4.67933966983491700E8	-1.15186670014654813E4
4.68234117058529264E8	-1.15213604027653260E4
4.68534267133566829E8	-1.15236749590620313E4
4.68834417208604304E8	-1.15256558851195723E4
4.69134567283641779E8	-1.15273625575909788E4
4.69434717358679343E8	-1.15288618101915263E4
4.69734867433716907E8	-1.15302190624876499E4
4.70035017508754294E8	-1.15314884977605603E4
4.70335167583791769E8	-1.15327036264648219E4
4.70635317658829333E8	-1.15338690774980090E4
4.70935467733866808E8	-1.15349535934845138E4
4.71235617808904284E8	-1.15358833920275283E4
4.71535767883942025E8	-1.15365346773040267E4
4.71835917958979500E8	-1.15367244905404975E4
4.72136068034016887E8	-1.15362010636595413E4
4.72436218109054451E8	-1.15346404583098083E4
4.72736368184092193E8	-1.15316696823984199E4
4.73036518259129490E8	-1.15269594598476433E4
4.73336668334167054E8	-1.15204363495400774E4
4.73636818409204619E8	-1.15125582221156897E4
4.73936968484242094E8	-1.15043478702362489E4
4.74237118559279569E8	-1.14969293188652477E4
4.74537268634317133E8	-1.14909569989550286E4
4.74837418709354697E8	-1.14864968348793961E4
4.75137568784392172E8	-1.14832698956169743E4
4.75437718859429737E8	-1.14809033092107904E4
4.75737868934467212E8	-1.14790609931799814E4
4.76038019009504687E8	-1.14774887100520662E4
4.76338169084542251E8	-1.14760223701308539E4
4.76638319159579815E8	-1.14745839370342440E4
4.76938469234617202E8	-1.14731716553486951E4
4.77238619309654855E8	-1.14718443820436700E4
4.77538769384692241E8	-1.14706998604182742E4
4.77838919459729805E8	-1.14698500545829241E4
4.78139069534767458E8	-1.14693992974660119E4
4.78439219609804933E8	-1.14694303831273259E4
4.78739369684842409E8	-1.14700003072758649E4
4.79039519759879973E8	-1.14711437898554003E4
4.79339669834917448E8	-1.14728810766445033E4
4.79639819909955101E8	-1.14752269140643559E4
4.79939969984992487E8	-1.14781989322323419E4
4.80240120060030051E8	-1.14818249988867960E4
4.80540270135067527E8	-1.14861500659568927E4
4.80840420210105002E8	-1.14912438234202496E4
4.81140570285142566E8	-1.14972116391211587E4
4.81440720360180130E8	-1.15042139837076807E4
4.81740870435217605E8	-1.15125067921042912E4
4.82041020510254992E8	-1.15225358190088056E4
4.82341170585292733E8	-1.15351804709083616E4
4.82641320660330120E8	-1.15524340435311768E4
4.82941470735367684E8	-1.15791178396177119E4
4.83241620810405159E8	-1.16217453734687259E4
4.83541770885442723E8	-1.16660130159200115E4
4.83841920960480198E8	-1.16944138352657601E4
4.84142071035517674E8	-1.17125383045814635E4
4.84442221110555238E8	-1.17256396505408134E4
4.84742371185592624E8	-1.17358924727952463E4
4.85042521260630277E8	-1.17442372662430428E4
4.85342671335667841E8	-1.17511593066313624E4
4.85642821410705317E8	-1.17569692092440858E4
4.85942971485742792E8	-1.17619102634872896E4
4.86243121560780356E8	-1.17662004280293386E4
4.86543271635817920E8	-1.17700455831165085E4
4.86843421710855484E8	-1.17736386263374060E4
4.87143571785892870E8	-1.17771525137446553E4
4.87443721860930523E8	-1.17807329412491679E4
4.87743871935967910E8	-1.17844941432434736E4
4.88044022011005474E8	-1.17885188007362962E4
4.88344172086043038E8	-1.17928611193339861E4
4.88644322161080602E8	-1.17975513324504888E4
4.88944472236118077E8	-1.18026000705585332E4
4.89244622311155553E8	-1.18080016680561539E4
4.89544772386193117E8	-1.18137361144002395E4
4.89844922461230592E8	-1.18197697792402456E4
4.90145072536268156E8	-1.18260552522410167E4
4.90445222611305631E8	-1.18325306950189413E4
4.90745372686343106E8	-1.18391190884001785E4
4.91045522761380671E8	-1.18457277354393531E4
4.91345672836418323E8	-1.18522483884418350E4
4.91645822911455621E8	-1.18585584440389358E4
4.91945972986493274E8	-1.18645237952899829E4
4.92246123061530749E8	-1.18700041948954049E4
4.92546273136568225E8	-1.18748623803715159E4
4.92846423211605789E8	-1.18789786590848467E4
4.93146573286643441E8	-1.18822725887168135E4
4.93446723361680917E8	-1.18847314609428811E4
4.93746873436718392E8	-1.18864398187150799E4
4.94047023511755956E8	-1.18875959846453316E4
4.94347173586793520E8	-1.18884979154828541E4
4.94647323661830907E8	-1.18894923856442603E4
4.94947473736868382E8	-1.18909061476472200E4
4.95247623811905946E8	-1.18929921142637740E4
4.95547773886943421E8	-1.18959109773348026E4
4.95847923961980985E8	-1.18997436643844035E4
4.96148074037018549E8	-1.19045168500720466E4
4.96448224112056025E8	-1.19102266856221983E4
4.96748374187093411E8	-1.19168545241470869E4
4.97048524262130975E8	-1.19243746333166412E4
4.97348674337168539E8	-1.19327563756875632E4
4.97648824412206103E8	-1.19419636244561689E4
4.97948974487243490E8	-1.19519536377241353E4
4.98249124562281231E8	-1.19626768308526188E4
4.98549274637318707E8	-1.19740779969002653E4
4.98849424712356182E8	-1.19860985927565333E4
4.99149574787393568E8	-1.19986788233272357E4
4.99449724862431133E8	-1.20117575507130026E4
4.99749874937468697E8	-1.20252677184751744E4
5.00050025012506261E8	-1.20391255011630038E4
5.00350175087543736E8	-1.20532136947590685E4
5.00650325162581211E8	-1.20673646191026007E4
5.00950475237618775E8	-1.20813532662791201E4
5.01250625312656339E8	-1.20949119091675183E4
5.01550775387693815E8	-1.21077674523453749E4
5.01850925462731379E8	-1.21196870334638107E4
5.02151075537768854E8	-1.21305104922403340E4
5.02451225612806329E8	-1.21401578475073002E4
5.02751375687843982E8	-1.21486156968521386E4
5.03051525762881457E8	-1.21559147186893068E4
5.03351675837919021E8	-1.21621089273590011E4
5.03651825912956408E8	-1.21672620116210561E4
5.03951975987993883E8	-1.21714419091241788E4
5.04252126063031447E8	-1.21747227337081654E4
5.04552276138069011E8	-1.21771922144387834E4
5.04852426213106575E8	-1.21789617317008303E4
5.05152576288144139E8	-1.21801744955987390E4
5.05452726363181615E8	-1.21810063489653553E4
5.05752876438219090E8	-1.21816549983622124E4
5.06053026513256654E8	-1.21823182474786718E4
5.06353176588294041E8	-1.21831678775180152E4
5.06653326663331605E8	-1.21843286126254235E4
5.06953476738369169E8	-1.21858687010153766E4
5.07253626813406733E8	-1.21878026132809425E4
5.07553776888444208E8	-1.21901017865329586E4
5.07853926963481861E8	-1.21927082709429913E4
5.08154077038519247E8	-1.21955474934504093E4
5.08454227113556634E8	-1.21985382575552959E4
5.08754377188594198E8	-1.22015994814477113E4
5.09054527263631940E8	-1.22046538730937515E4
5.09354677338669326E8	-1.22076289603575505E4
5.09654827413706890E8	-1.22104558119145912E4
5.09954977488744454E8	-1.22130654890318624E4
5.10255127563781841E8	-1.22153826646526387E4
5.10555277638819316E8	-1.22173146452389036E4
5.10855427713856880E8	-1.22187313868630776E4
5.11155577788894444E8	-1.22194256091439413E4
5.11455727863931919E8	-1.22190242932491211E4
5.11755877938969483E8	-1.22167678986996231E4
5.12056028014007047E8	-1.22108876639312136E4
5.12356178089044523E8	-1.21967751373737632E4
5.12656328164081998E8	-1.21653990097203635E4
5.12956478239119473E8	-1.21272789390758895E4
5.13256628314157037E8	-1.21070769715377580E4
5.13556778389194601E8	-1.20987879641600005E4
5.13856928464232077E8	-1.20956913195551619E4
5.14157078539269641E8	-1.20951999092099727E4
5.14457228614307205E8	-1.20962909028869992E4
5.14757378689344769E8	-1.20985079072072521E4
5.15057528764382155E8	-1.21016176950911469E4
5.15357678839419542E8	-1.21054772664091548E4
5.15657828914457195E8	-1.21099760721275174E4
5.15957978989494759E8	-1.21150095654353440E4
5.16258129064532234E8	-1.21204683771672284E4
5.16558279139569798E8	-1.21262366859246606E4
5.16858429214607362E8	-1.21321962250326254E4
5.17158579289644749E8	-1.21382329968327896E4
5.17458729364682313E8	-1.21442439745745823E4
5.17758879439719877E8	-1.21501416873977397E4
5.18059029514757441E8	-1.21558556437374721E4
5.18359179589794827E8	-1.21613306488266715E4
5.18659329664832480E8	-1.21665227731851777E4
5.18959479739869955E8	-1.21713939002703908E4
5.19259629814907520E8	-1.21759055557951035E4
5.19559779889944906E8	-1.21800123271894600E4
5.19859929964982470E8	-1.21836547857773292E4
5.20160080040019857E8	-1.21867515082302291E4
5.20460230115057598E8	-1.21891895777384063E4
5.20760380190094985E8	-1.21908129049567426E4
5.21060530265132549E8	-1.21914081288311849E4
5.21360680340170113E8	-1.21906895821187322E4
5.21660830415207588E8	-1.21882900412028139E4
5.21960980490245152E8	-1.21837770765871078E4
5.22261130565282539E8	-1.21767393364559995E4
5.22561280640320103E8	-1.21670033330043981E4
5.22861430715357756E8	-1.21549576280459370E4
5.23161580790395142E8	-1.21417023381668576E4
5.23461730865432617E8	-1.21286856408198473E4
5.23761880940470270E8	-1.21170917832185165E4
5.24062031015507568E8	-1.21075718708797564E4
5.24362181090545132E8	-1.21003391387909653E4
5.24662331165582696E8	-1.20953322788753903E4
5.24962481240620260E8	-1.20923347820735261E4
5.25262631315657735E8	-1.20910606713988744E4
5.25562781390695299E8	-1.20912146501136331E4
5.25862931465732864E8	-1.20925270495231230E4
5.26163081540770339E8	-1.20947685192106436E4
5.26463231615807903E8	-1.20977521952941935E4
5.26763381690845467E8	-1.21013297839419387E4
5.27063531765882853E8	-1.21053854909353609E4
5.27363681840920417E8	-1.21098297452504733E4
5.27663831915958070E8	-1.21145934930761401E4
5.27963981990995546E8	-1.21196232544089311E4
5.28264132066033021E8	-1.21248768815570118E4
5.28564282141070585E8	-1.21303198650931465E4
5.28864432216108060E8	-1.21359220118245248E4
5.29164582291145624E8	-1.21416543243825892E4
5.29464732366183188E8	-1.21474859189440743E4
5.29764882441220575E8	-1.21533808214673700E4
5.30065032516258050E8	-1.21592944610096798E4
5.30365182591295614E8	-1.21651696274462884E4
5.30665332666333267E8	-1.21709315412650687E4
5.30965482741370565E8	-1.21764814606708005E4
5.31265632816407951E8	-1.21816878624851399E4
5.31565782891445693E8	-1.21863736067697093E4
5.31865932966483079E8	-1.21902965798554996E4
5.32166083041520643E8	-1.21931202372102132E4
5.32466233116558296E8	-1.21943699250350224E4
5.32766383191595860E8	-1.21933723596382104E4
5.33066533266633336E8	-1.21891746244062094E4
5.33366683341670722E8	-1.21803597259665186E4
5.33666833416708464E8	-1.21639804167738008E4
5.33966983491745673E8	-1.21292562065903953E4
5.34267133566783414E8	-1.20656571736065987E4
5.34567283641820978E8	-1.20301182709858079E4
5.34867433716858365E8	-1.20170506200595262E4
5.35167583791896018E8	-1.20121133213529530E4
5.35467733866933493E8	-1.20110614922092873E4
5.35767883941971057E8	-1.20122617539001975E4
5.36068034017008443E8	-1.20149124964586496E4
5.36368184092046008E8	-1.20185620948270255E4
5.36668334167083394E8	-1.20229345308387070E4
5.36968484242121136E8	-1.20278513958057287E4
5.37268634317158522E8	-1.20331917927214516E4
5.37568784392196086E8	-1.20388697405589218E4
5.37868934467233650E8	-1.20448206514343759E4
5.38169084542271126E8	-1.20509929635148216E4
5.38469234617308512E8	-1.20573429571652557E4
5.38769384692346076E8	-1.20638316923879807E4
5.39069534767383729E8	-1.20704234388660603E4
5.39369684842421115E8	-1.20770851715164773E4
5.39669834917458680E8	-1.20837867902504792E4
5.39969984992496155E8	-1.20905017621830169E4
5.40270135067533719E8	-1.20972079190347115E4
5.40570285142571283E8	-1.21038881925900688E4
5.40870435217608847E8	-1.21105311375903790E4
5.41170585292646411E8	-1.21171311673333215E4
5.41470735367683798E8	-1.21236884951066748E4
5.41770885442721362E8	-1.21302088223877336E4
5.42071035517758837E8	-1.21367028418554623E4
5.42371185592796401E8	-1.21431856258715554E4
