freq	unwrap(phase(fs(V_import_4,0Hz, 600MHz,2000,,,,0 nsec,250nsec)))-unwrap(phase(fs(V_import_3,0Hz, 600MHz,2000,,,,0 nsec,250nsec)))
3.61380690345172662E8	-7.30764641292756512E3
3.61680840420210092E8	-7.33476878739772786E3
3.61980990495247701E8	-7.35663233801291483E3
3.62281140570285221E8	-7.37318730391485211E3
3.62581290645322696E8	-7.38606597560683120E3
3.62881440720360127E8	-7.39674872615875323E3
3.63181590795397691E8	-7.40622886088653765E3
3.63481740870435166E8	-7.41513369971823000E3
3.63781890945472686E8	-7.42385547742606455E3
3.64082041020510250E8	-7.43263156600422104E3
3.64382191095547725E8	-7.44158808466606558E3
3.64682341170585289E8	-7.45076344900919274E3
3.64982491245622764E8	-7.46012304628102108E3
3.65282641320660195E8	-7.46957256166526928E3
3.65582791395697893E8	-7.47897487992726262E3
3.65882941470735412E8	-7.48817223441631352E3
3.66183091545772843E8	-7.49701109791873943E3
3.66483241620810407E8	-7.50536415430612891E3
3.66783391695847971E8	-7.51314386057671335E3
3.67083541770885358E8	-7.52030550333928272E3
3.67383691845922877E8	-7.52684161899420978E3
3.67683841920960441E8	-7.53277168894215521E3
3.67983991995997917E8	-7.53813073566120373E3
3.68284142071035481E8	-7.54295895892940571E3
3.68584292146073045E8	-7.54729303437017052E3
3.68884442221110609E8	-7.55115866271335978E3
3.69184592296148040E8	-7.55456337879839701E3
3.69484742371185604E8	-7.55748827650291410E3
3.69784892446223079E8	-7.55987697607456255E3
3.70085042521260599E8	-7.56161978376643429E3
3.70385192596298163E8	-7.56253093028123402E3
3.70685342671335594E8	-7.56231873792835607E3
3.70985492746373202E8	-7.56055855040528257E3
3.71285642821410766E8	-7.55671242719988179E3
3.71585792896448286E8	-7.55031781445125727E3
3.71885942971485672E8	-7.54150128413967025E3
3.72186093046523325E8	-7.53153684904825571E3
3.72486243121560756E8	-7.52239330698022268E3
3.72786393196598320E8	-7.51530291480770529E3
3.73086543271635795E8	-7.51014069989815347E3
3.73386693346673315E8	-7.50584651348132326E3
3.73686843421710879E8	-7.50080208295404027E3
3.73986993496748354E8	-7.49289903089516240E3
3.74287143571785830E8	-7.48020398497073291E3
3.74587293646823394E8	-7.46399423850400456E3
3.74887443721860913E8	-7.45018977300449414E3
3.75187593796898478E8	-7.44253966834557446E3
3.75487743871936042E8	-7.44022377211788033E3
3.75787893946973517E8	-7.44139682486854070E3
3.76088044022011037E8	-7.44473327402141472E3
3.76388194097048512E8	-7.44944210812704721E3
3.76688344172085987E8	-7.45506902156019713E3
3.76988494247123418E8	-7.46135969413730038E3
3.77288644322161115E8	-7.46818312106318150E3
3.77588794397198502E8	-7.47548990051774087E3
3.77888944472236110E8	-7.48328947915661580E3
3.78189094547273763E8	-7.49163781525385986E3
3.78489244622311194E8	-7.50063072957601840E3
3.78789394697348580E8	-7.51039966241054202E3
3.79089544772386233E8	-7.52110641724204765E3
3.79389694847423664E8	-7.53293213095640546E3
3.79689844922461228E8	-7.54605394861628742E3
3.79989994997498703E8	-7.56060352292194260E3
3.80290145072536223E8	-7.57661076146364110E3
3.80590295147573787E8	-7.59395906577977264E3
3.80890445222611174E8	-7.61239989011283491E3
3.81190595297648738E8	-7.63165292643877535E3
3.81490745372686302E8	-7.65154346070402802E3
3.81790895447723866E8	-7.67207958520561117E3
3.82091045522761386E8	-7.69341150354710646E3
3.82391195597798950E8	-7.71568612067075055E3
3.82691345672836425E8	-7.73885843806561091E3
3.82991495747873945E8	-7.76257284981633155E3
3.83291645822911420E8	-7.78624011965265783E3
3.83591795897948984E8	-7.80928234289381873E3
3.83891945972986415E8	-7.83132681856997515E3
3.84192096048024023E8	-7.85220685998522860E3
3.84492246123061587E8	-7.87184958238915122E3
3.84792396198099018E8	-7.89018642822766481E3
3.85092546273136671E8	-7.90713633439644337E3
3.85392696348174102E8	-7.92263576184665652E3
3.85692846423211577E8	-7.93667197605817165E3
3.85992996498249141E8	-7.94929576606798793E3
3.86293146573286617E8	-7.96061460998391901E3
3.86593296648324136E8	-7.97077803267058282E3
3.86893446723361700E8	-7.97996466452502951E3
3.87193596798399176E8	-7.98837443455636986E3
3.87493746873436740E8	-7.99622501583482581E3
3.87793896948474082E8	-8.00374992664874974E3
3.88094047023511823E8	-8.01119558935670639E3
3.88394197098549165E8	-8.01881517900610241E3
3.88694347173586863E8	-8.02685755197598283E3
3.88994497248624338E8	-8.03554956340303228E3
3.89294647323661858E8	-8.04507004378680612E3
3.89594797398699333E8	-8.05551549233700825E3
3.89894947473736853E8	-8.06686404054544504E3
3.90195097548774328E8	-8.07895527813382586E3
3.90495247623811892E8	-8.09150908813405678E3
3.90795397698849367E8	-8.10419075053618698E3
3.91095547773886931E8	-8.11669586138573607E3
3.91395697848924451E8	-8.12881147585248343E3
3.91695847923962059E8	-8.14043077282778782E3
3.91995997998999579E8	-8.15153202880324912E3
3.92296148074037010E8	-8.16214607734690034E3
3.92596298149074485E8	-8.17232916204718407E3
3.92896448224112049E8	-8.18214649939907623E3
3.93196598299149525E8	-8.19166525912421228E3
3.93496748374187044E8	-8.20095424191308986E3
3.93796898449224608E8	-8.21008932506247291E3
3.94097048524262084E8	-8.21916983286324410E3
3.94397198599299648E8	-8.22837876442295979E3
3.94697348674337167E8	-8.23837108808253404E3
3.94997498749374731E8	-8.27602118423600963E3
3.95297648824412207E8	-8.43026354022892299E3
3.95597798899449682E8	-8.44081701729215084E3
3.95897948974487246E8	-8.45043397465721746E3
3.96198099049524766E8	-8.45997912567798771E3
3.96498249124562241E8	-8.46961741388477840E3
3.96798399199599761E8	-8.47938587930773835E3
3.97098549274637236E8	-8.48926866099704469E3
3.97398699349674711E8	-8.49921764997896645E3
3.97698849424712453E8	-8.50916503236990351E3
3.97998999499749839E8	-8.51903577692592862E3
3.98299149574787492E8	-8.52876023395772265E3
3.98599299649824967E8	-8.53828492624524493E3
3.98899449724862487E8	-8.54757995653388392E3
3.99199599799899918E8	-8.55664304739289250E3
3.99499749874937482E8	-8.56550214218777128E3
3.99799899949974957E8	-8.57422062237961846E3
4.00100050025012433E8	-8.58291324052327553E3
4.00400200100049997E8	-8.59179378537333172E3
4.00700350175087472E8	-8.60132836489471231E3
4.01000500250125036E8	-8.61285701085440714E3
4.01300650325162600E8	-8.63268516337837077E3
4.01600800400199986E8	-8.71664425932852716E3
4.01900950475237728E8	-8.77923518054857865E3
4.02201100550275203E8	-8.79575082838836053E3
4.02501250625312590E8	-8.80599577802864175E3
4.02801400700350154E8	-8.81434591681154167E3
4.03101550775387718E8	-8.82182245613224225E3
4.03401700850425193E8	-8.82877034821907536E3
4.03701850925462669E8	-8.83531859635517591E3
4.04002001000500233E8	-8.84149825882887264E3
4.04302151075537619E8	-8.84727268537458045E3
4.04602301150575272E8	-8.85252882810528696E3
4.04902451225612836E8	-8.85702820713979833E3
4.05202601300650400E8	-8.86027586834569370E3
4.05502751375687875E8	-8.86116725564010110E3
4.05802901450725351E8	-8.85696526506037074E3
4.06103051525762915E8	-8.84091860867700774E3
4.06403201600800390E8	-8.80874138876831481E3
4.06703351675837865E8	-8.78478394218539194E3
4.07003501750875341E8	-8.77746238977304216E3
4.07303651825912905E8	-8.77853015120605029E3
4.07603801900950380E8	-8.78389453429623934E3
4.07903951975987944E8	-8.79215053301313176E3
4.08204102051025508E8	-8.80295471243442407E3
4.08504252126062894E8	-8.81644364948293813E3
4.08804402201100547E8	-8.83292467677985194E3
4.09104552276138111E8	-8.85246452085745617E3
4.09404702351175498E8	-8.87431603984520478E3
4.09704852426213062E8	-8.89678020588795171E3
4.10005002501250537E8	-8.91811094599324861E3
4.10305152576288101E8	-8.93748006600954170E3
4.10605302651325665E8	-8.95491763247031614E3
4.10905452726363229E8	-8.97077090728335236E3
4.11205602801400705E8	-8.98535439305453387E3
4.11505752876438269E8	-8.99883986277257897E3
4.11805902951475833E8	-9.01125243151467892E3
4.12106053026513308E8	-9.02248593906545437E3
4.12406203101550783E8	-9.03229482412391960E3
4.12706353176588259E8	-9.04023130887636306E3
4.13006503251625823E8	-9.04548978050925889E3
4.13306653326663298E8	-9.04664007599768638E3
4.13606803401700951E8	-9.04158946098857896E3
4.13906953476738249E8	-9.02970075082783552E3
4.14207103551775901E8	-9.01649149152616758E3
4.14507253626813554E8	-9.00900934995098268E3
4.14807403701850941E8	-9.00797048806272294E3
4.15107553776888416E8	-9.01132409290903524E3
4.15407703851925980E8	-9.01745765755893913E3
4.15707853926963455E8	-9.02545955276438328E3
4.16008004002001019E8	-9.03482826665046623E3
4.16308154077038495E8	-9.04525162649609804E3
4.16608304152075970E8	-9.05647384569824965E3
4.16908454227113534E8	-9.06822033503728697E3
4.17208604302151009E8	-9.08017110338124311E3
4.17508754377188485E8	-9.09198002066854905E3
4.17808904452226049E8	-9.10332362765739767E3
4.18109054527263702E8	-9.11394844790181935E3
4.18409204602301088E8	-9.12369108907867243E3
4.18709354677338741E8	-9.13246709761757991E3
4.19009504752376216E8	-9.14024109653873040E3
4.19309654827413691E8	-9.14699203296647312E3
4.19609804902451167E8	-9.15267983575456867E3
4.19909954977488731E8	-9.15721199512304018E3
4.20210105052526206E8	-9.16040347417452061E3
4.20510255127563770E8	-9.16192119372501423E3
4.20810405202601157E8	-9.16121126811228592E3
4.21110555277638721E8	-9.15745714085016260E3
4.21410705352676374E8	-9.14981187412978691E3
4.21710855427713938E8	-9.13845544384890474E3
4.22011005502751324E8	-9.12605620236299409E3
4.22311155577788888E8	-9.11657558511484822E3
4.22611305652826452E8	-9.11237462866947112E3
4.22911455727863927E8	-9.11506216034366545E3
4.23211605802901403E8	-9.13110926329538053E3
4.23511755877938967E8	-9.18185626378015129E3
4.23811905952976442E8	-9.22742626824445189E3
4.24112056028013917E8	-9.24280141898872998E3
4.24412206103051481E8	-9.24849305167238001E3
4.24712356178089045E8	-9.24991881345816935E3
4.25012506253126610E8	-9.24792966460372767E3
4.25312656328164085E8	-9.24193118708111072E3
4.25612806403201649E8	-9.23102824978754732E3
4.25912956478239124E8	-9.21607761590155050E3
4.26213106553276688E8	-9.20129393226138781E3
4.26513256628314075E8	-9.19067472301112431E3
4.26813406703351639E8	-9.18475766480849742E3
4.27113556778389203E8	-9.18237058553522800E3
4.27413706853426767E8	-9.18236711876715184E3
4.27713856928464242E8	-9.18398613874817826E3
4.28014007003501629E8	-9.18677163091800431E3
4.28314157078539370E8	-9.19046498123850952E3
4.28614307153576846E8	-9.19493667757815558E3
4.28914457228614232E8	-9.20015192567021245E3
4.29214607303651796E8	-9.20616095534261447E3
4.29514757378689360E8	-9.21311192573049276E3
4.29814907453726747E8	-9.22129418421038949E3
4.30115057528764400E8	-9.23123547643508857E3
4.30415207603802052E8	-9.24390288277312244E3
4.30715357678839261E8	-9.26105455406716160E3
4.31015507753876825E8	-9.28533811128631648E3
4.31315657828914478E8	-9.31744904154897746E3
4.31615807903951954E8	-9.35030450729722951E3
4.31915957978989518E8	-9.37667153519393182E3
4.32216108054027082E8	-9.39717187060377235E3
4.32516258129064557E8	-9.41454899822942615E3
4.32816408204102032E8	-9.43069110273648548E3
4.33116558279139507E8	-9.44667777921525342E3
4.33416708354177072E8	-9.46308923751713671E3
4.33716858429214547E8	-9.48015053583555201E3
4.34017008504252111E8	-9.49778187136305796E3
4.34317158579289586E8	-9.51565319176010505E3
4.34617308654327061E8	-9.53329831140745299E3
4.34917458729364803E8	-9.55026283054911929E3
4.35217608804402278E8	-9.56621004949704634E3
4.35517758879439665E8	-9.58094540617030432E3
4.35817908954477229E8	-9.59438419272384380E3
4.36118059029514704E8	-9.60650550182986152E3
4.36418209104552268E8	-9.61731551131158113E3
4.36718359179589832E8	-9.62682298583180440E3
4.37018509254627308E8	-9.63502216135045941E3
4.37318659329664872E8	-9.64187790051153470E3
4.37618809404702258E8	-9.64730928548265254E3
4.37918959479739733E8	-9.65116866801776396E3
4.38219109554777475E8	-9.65321459898143353E3
4.38519259629814950E8	-9.65308346293499575E3
4.38819409704852426E8	-9.65028865866041308E3
4.39119559779889990E8	-9.64434103799286646E3
4.39419709854927554E8	-9.63516300691319216E3
4.39719859929965118E8	-9.62374267905427594E3
4.40020010005002504E8	-9.61213708060307681E3
4.40320160080039980E8	-9.60220403405669387E3
4.40620310155077455E8	-9.59460423221429082E3
4.40920460230115019E8	-9.58909943528159303E3
4.41220610305152494E8	-9.58518874987156089E3
4.41520760380190058E8	-9.58242765491854342E3
4.41820910455227711E8	-9.58049942338974247E3
4.42121060530265186E8	-9.57919896839013951E3
4.42421210605302662E8	-9.57840094807909637E3
4.42721360680340137E8	-9.57803214731950092E3
4.43021510755377612E8	-9.57805095766490489E3
4.43321660830415176E8	-9.57843273658932048E3
4.43621810905452740E8	-9.57915946673011831E3
4.43921960980490127E8	-9.58021252040991200E3
4.44222111055527780E8	-9.58156773846605070E3
4.44522261130565077E8	-9.58319235566953687E3
4.44822411205602641E8	-9.58504357201461588E3
4.45122561280640294E8	-9.58706883056157722E3
4.45422711355677770E8	-9.58920817009385829E3
4.45722861430715245E8	-9.59139944024329161E3
4.46023011505752898E8	-9.59358775519715223E3
4.46323161580790373E8	-9.59574123455381311E3
4.46623311655827937E8	-9.59787538570732046E3
4.46923461730865323E8	-9.60008738546794937E3
4.47223611805902976E8	-9.60259800652795192E3
4.47523761880940363E8	-9.60579456792047814E3
4.47823911955977927E8	-9.61027033303479250E3
4.48124062031015580E8	-9.61687164150942664E3
4.48424212106053055E8	-9.62677066895973077E3
4.48724362181090530E8	-9.64144476389817839E3
4.49024512256128094E8	-9.66184603432777678E3
4.49324662331165570E8	-9.68591300792750509E3
4.49624812406203045E8	-9.70837952772869173E3
4.49924962481240609E8	-9.72609904742750864E3
4.50225112556278084E8	-9.73945100953772780E3
4.50525262631315648E8	-9.74974549683836145E3
4.50825412706353212E8	-9.75799072329020944E3
4.51125562781390776E8	-9.76480655203083181E3
4.51425712856428163E8	-9.77055149742179019E3
4.51725862931465816E8	-9.77542116786230864E3
4.52026013006503202E8	-9.77950182043498195E3
4.52326163081540766E8	-9.78279346358825386E3
4.52626313156578330E8	-9.78521294272860942E3
4.52926463231615895E8	-9.78658188402358675E3
4.53226613306653370E8	-9.78660261217762262E3
4.53526763381690845E8	-9.78483237404207351E3
4.53826913456728409E8	-9.78069812113424675E3
4.54127063531765884E8	-9.77367526088640659E3
4.54427213606803271E8	-9.76381226943402325E3
4.54727363681840835E8	-9.75237245656284735E3
4.55027513756878488E8	-9.74146900736379173E3
4.55327663831915874E8	-9.73256595337650410E3
4.55627813906953527E8	-9.72578431635829155E3
4.55927963981991002E8	-9.72040396863890876E3
4.56228114057028478E8	-9.71537523565056915E3
4.56528264132065953E8	-9.70938832338579871E3
4.56828414207103517E8	-9.70062801930720653E3
4.57128564282140992E8	-9.68665361234818434E3
4.57428714357178556E8	-9.66636289022486750E3
4.57728864432216120E8	-9.64495715334863135E3
4.58029014507253684E8	-9.62970952947299175E3
4.58329164582290982E8	-9.62139847051287589E3
4.58629314657328635E8	-9.61781139228184401E3
4.58929464732366199E8	-9.61719298708762516E3
4.59229614807403586E8	-9.61854312342008377E3
4.59529764882441150E8	-9.62132257253803225E3
4.59829914957478714E8	-9.62524086807805013E3
4.60130065032516278E8	-9.63013896311802853E3
4.60430215107553664E8	-9.63592062404596028E3
4.60730365182591228E8	-9.64250242153580039E3
4.61030515257628704E8	-9.64976368196455958E3
4.61330665332666268E8	-9.65747981925093413E3
4.61630815407703832E8	-9.66520738984124428E3
4.61930965482741396E8	-9.67200552817100245E3
4.62231115557778871E8	-9.67541048648516799E3
4.62531265632816435E8	-9.66559808724332115E3
4.62831415707853910E8	-9.60901286568410740E3
4.63131565782891474E8	-9.57647606168142040E3
4.63431715857928950E8	-9.57365202517835101E3
4.63731865932966514E8	-9.57698728820824030E3
4.64032016008003989E8	-9.58173754565600611E3
4.64332166083041464E8	-9.58642254909571712E3
4.64632316158079117E8	-9.59021188299396243E3
4.64932466233116592E8	-9.59221551849622323E3
4.65232616308153979E8	-9.59094538509877914E3
4.65532766383191632E8	-9.58350798351011335E3
4.65832916458229196E8	-9.56573002046554954E3
4.66133066533266494E8	-9.54076984871364786E3
4.66433216608304235E8	-9.52281106743454231E3
4.66733366683341799E8	-9.51478037944044175E3
4.67033516758379186E8	-9.51252373980599053E3
4.67333666833416661E8	-9.51323728028502735E3
4.67633816908454314E8	-9.51555749363367021E3
4.67933966983491700E8	-9.51881680578686407E3
4.68234117058529264E8	-9.52267075409108088E3
4.68534267133566829E8	-9.52693436111792735E3
4.68834417208604304E8	-9.53150770233047062E3
4.69134567283641779E8	-9.53634016185837652E3
4.69434717358679343E8	-9.54141277725281434E3
4.69734867433716907E8	-9.54673004533464464E3
4.70035017508754294E8	-9.55231771583616762E3
4.70335167583791769E8	-9.55822583917909263E3
4.70635317658829333E8	-9.56453869784191468E3
4.70935467733866808E8	-9.57139703164093802E3
4.71235617808904284E8	-9.57904683325194561E3
4.71535767883942025E8	-9.58795410478315979E3
4.71835917958979500E8	-9.59910655398497070E3
4.72136068034016887E8	-9.61491306100334775E3
4.72436218109054451E8	-9.64182338257681160E3
4.72736368184092193E8	-9.68852659578031528E3
4.73036518259129490E8	-9.73205055431816746E3
4.73336668334167054E8	-9.75719671337501815E3
4.73636818409204619E8	-9.77453847318406233E3
4.73936968484242094E8	-9.79298789759300448E3
4.74237118559279569E8	-9.89664993549837035E3
4.74537268634317133E8	-9.96563402289264566E3
4.74837418709354697E8	-9.97960396807371808E3
4.75137568784392172E8	-9.98954625981625455E3
4.75437718859429737E8	-9.99823684228475074E3
4.75737868934467212E8	-1.00062933914219654E4
4.76038019009504687E8	-1.00139187395578566E4
4.76338169084542251E8	-1.00211829313954026E4
4.76638319159579815E8	-1.00281006495432812E4
4.76938469234617202E8	-1.00346600921141693E4
4.77238619309654855E8	-1.00408365692808421E4
4.77538769384692241E8	-1.00466006605194913E4
4.77838919459729805E8	-1.00519249078965189E4
4.78139069534767458E8	-1.00567914127016356E4
4.78439219609804933E8	-1.00612023552626129E4
4.78739369684842409E8	-1.00651953874624356E4
4.79039519759879973E8	-1.00688655044155584E4
4.79339669834917448E8	-1.00723939806792440E4
4.79639819909955101E8	-1.00760833666451854E4
4.79939969984992487E8	-1.00803963774405325E4
4.80240120060030051E8	-1.00859955153965863E4
4.80540270135067527E8	-1.00937670065303498E4
4.80840420210105002E8	-1.01047369806285259E4
4.81140570285142566E8	-1.01195835711037074E4
4.81440720360180130E8	-1.01374988217354201E4
4.81740870435217605E8	-1.01557269508801129E4
4.82041020510254992E8	-1.01716405988383629E4
4.82341170585292733E8	-1.01845685767899097E4
4.82641320660330120E8	-1.01951292458212306E4
4.82941470735367684E8	-1.02041723000830165E4
4.83241620810405159E8	-1.02123993586949502E4
4.83541770885442723E8	-1.02203491082110132E4
4.83841920960480198E8	-1.02284673539063009E4
4.84142071035517674E8	-1.02371765033588913E4
4.84442221110555238E8	-1.02469246792410518E4
4.84742371185592624E8	-1.02581900948895810E4
4.85042521260630277E8	-1.02713733486484560E4
4.85342671335667841E8	-1.02864780064613326E4
4.85642821410705317E8	-1.03026643668475337E4
4.85942971485742792E8	-1.03182600330417018E4
4.86243121560780356E8	-1.03316019219125876E4
4.86543271635817920E8	-1.03417803487619042E4
4.86843421710855484E8	-1.03485047209385383E4
4.87143571785892870E8	-1.03515887016403263E4
4.87443721860930523E8	-1.03506288316617390E4
4.87743871935967910E8	-1.03451399973583835E4
4.88044022011005474E8	-1.03355105896368205E4
4.88344172086043038E8	-1.03242663715198946E4
4.88644322161080602E8	-1.03149475549438230E4
4.88944472236118077E8	-1.03093289065329152E4
4.89244622311155553E8	-1.03073224478004177E4
4.89544772386193117E8	-1.03084854688734939E4
4.89844922461230592E8	-1.03132245760753882E4
4.90145072536268156E8	-1.03256908379076595E4
4.90445222611305631E8	-1.03806304127669446E4
4.90745372686343106E8	-1.04572450791046068E4
4.91045522761380671E8	-1.04752821889269354E4
4.91345672836418323E8	-1.04839656930389968E4
4.91645822911455621E8	-1.04903516469705282E4
4.91945972986493274E8	-1.04959234201828289E4
4.92246123061530749E8	-1.05011627325462387E4
4.92546273136568225E8	-1.05062689176860968E4
4.92846423211605789E8	-1.05113398303927608E4
4.93146573286643441E8	-1.05164317939694252E4
4.93446723361680917E8	-1.05215838509271142E4
4.93746873436718392E8	-1.05268297746451323E4
4.94047023511755956E8	-1.05322059861632944E4
4.94347173586793520E8	-1.05377592224429995E4
4.94647323661830907E8	-1.05435571363539515E4
4.94947473736868382E8	-1.05497068282210438E4
4.95247623811905946E8	-1.05563927230646515E4
4.95547773886943421E8	-1.05639656134273152E4
4.95847923961980985E8	-1.05731889441239990E4
4.96148074037018549E8	-1.05860809397212319E4
4.96448224112056025E8	-1.06096113590528573E4
4.96748374187093411E8	-1.06649848170894535E4
4.97048524262130975E8	-1.07192319591654761E4
4.97348674337168539E8	-1.07430828152371771E4
4.97648824412206103E8	-1.07575314316105564E4
4.97948974487243490E8	-1.07692511630433763E4
4.98249124562281231E8	-1.07802222396138392E4
4.98549274637318707E8	-1.07911301746035515E4
4.98849424712356182E8	-1.08020391538015836E4
4.99149574787393568E8	-1.08124788079292067E4
4.99449724862431133E8	-1.08214058930701040E4
4.99749874937468697E8	-1.08270761735930376E4
5.00050025012506261E8	-1.08264129416058696E4
5.00350175087543736E8	-1.08133757885635040E4
5.00650325162581211E8	-1.07841414659412638E4
5.00950475237618775E8	-1.07580051575906843E4
5.01250625312656339E8	-1.07450115743771057E4
5.01550775387693815E8	-1.07385624893980181E4
5.01850925462731379E8	-1.07344685126371631E4
5.02151075537768854E8	-1.07310951704704882E4
5.02451225612806329E8	-1.07279125140498932E4
5.02751375687843982E8	-1.07249044003025018E4
5.03051525762881457E8	-1.07222952113889458E4
5.03351675837919021E8	-1.07203710005656916E4
5.03651825912956408E8	-1.07193622318327053E4
5.03951975987993883E8	-1.07193975258371799E4
5.04252126063031447E8	-1.07205154295244576E4
5.04552276138069011E8	-1.07227029342559144E4
5.04852426213106575E8	-1.07259359806766730E4
5.05152576288144139E8	-1.07302128875040514E4
5.05452726363181615E8	-1.07355825292560358E4
5.05752876438219090E8	-1.07421734016135773E4
5.06053026513256654E8	-1.07502298152756848E4
5.06353176588294041E8	-1.07601556165067258E4
5.06653326663331605E8	-1.07725391500909717E4
5.06953476738369169E8	-1.07880447686039638E4
5.07253626813406733E8	-1.08069017445346804E4
5.07553776888444208E8	-1.08279598175783942E4
5.07853926963481861E8	-1.08486358506147385E4
5.08154077038519247E8	-1.08667642691264210E4
5.08454227113556634E8	-1.08818420174248720E4
5.08754377188594198E8	-1.08943974988242909E4
5.09054527263631940E8	-1.09051496569296669E4
5.09354677338669326E8	-1.09146885995305265E4
5.09654827413706890E8	-1.09234437521058636E4
5.09954977488744454E8	-1.09317260091364510E4
5.10255127563781841E8	-1.09397730909953483E4
5.10555277638819316E8	-1.09477856278344587E4
5.10855427713856880E8	-1.09559566515246098E4
5.11155577788894444E8	-1.09645001738373371E4
5.11455727863931919E8	-1.09736857598074766E4
5.11755877938969483E8	-1.09838884907185874E4
5.12056028014007047E8	-1.09956682428891162E4
5.12356178089044523E8	-1.10098957129026509E4
5.12656328164081998E8	-1.10279246135754616E4
5.12956478239119473E8	-1.10517027520689526E4
5.13256628314157037E8	-1.10835627204043519E4
5.13556778389194601E8	-1.11262450656784084E4
5.13856928464232077E8	-1.11812102541105896E4
5.14157078539269641E8	-1.12316782797767845E4
5.14457228614307205E8	-1.12636986293191899E4
5.14757378689344769E8	-1.12835439551357841E4
5.15057528764382155E8	-1.12967136104462718E4
5.15357678839419542E8	-1.13055618626681809E4
5.15657828914457195E8	-1.13107736259033942E4
5.15957978989494759E8	-1.13118567891113231E4
5.16258129064532234E8	-1.13070364322948835E4
5.16558279139569798E8	-1.12938732721398916E4
5.16858429214607362E8	-1.12746428648816122E4
5.17158579289644749E8	-1.12592247895256881E4
5.17458729364682313E8	-1.12518881594311582E4
5.17758879439719877E8	-1.12503676191698188E4
5.18059029514757441E8	-1.12522717626302060E4
5.18359179589794827E8	-1.12562467144485034E4
5.18659329664832480E8	-1.12615828609210666E4
5.18959479739869955E8	-1.12678994014936018E4
5.19259629814907520E8	-1.12749847717968765E4
5.19559779889944906E8	-1.12827201955143752E4
5.19859929964982470E8	-1.12910432342644396E4
5.20160080040019857E8	-1.12999311156190640E4
5.20460230115057598E8	-1.13093940471934329E4
5.20760380190094985E8	-1.13194725545846175E4
5.21060530265132549E8	-1.13302330506860693E4
5.21360680340170113E8	-1.13417533339118881E4
5.21660830415207588E8	-1.13540857040835830E4
5.21960980490245152E8	-1.13671852256753980E4
5.22261130565282539E8	-1.13808082330633775E4
5.22561280640320103E8	-1.13944324889566051E4
5.22861430715357756E8	-1.14072860720608471E4
5.23161580790395142E8	-1.14185027096911584E4
5.23461730865432617E8	-1.14272729396335704E4
5.23761880940470270E8	-1.14328414843580117E4
5.24062031015507568E8	-1.14343641872216084E4
5.24362181090545132E8	-1.14308685290025069E4
5.24662331165582696E8	-1.14219333892019304E4
5.24962481240620260E8	-1.14094526036447630E4
5.25262631315657735E8	-1.13976205445873857E4
5.25562781390695299E8	-1.13892053201933852E4
5.25862931465732864E8	-1.13842168424871693E4
5.26163081540770339E8	-1.13816617786595242E4
5.26463231615807903E8	-1.13806596894929246E4
5.26763381690845467E8	-1.13806332395560750E4
5.27063531765882853E8	-1.13812375909060770E4
5.27363681840920417E8	-1.13822772732348532E4
5.27663831915958070E8	-1.13836504825721319E4
5.27963981990995546E8	-1.13853160136113907E4
5.28264132066033021E8	-1.13872747129268914E4
5.28564282141070585E8	-1.13895603295415770E4
5.28864432216108060E8	-1.13922374179062413E4
5.29164582291145624E8	-1.13954060552588232E4
5.29464732366183188E8	-1.13992151096804184E4
5.29764882441220575E8	-1.14038883251515322E4
5.30065032516258050E8	-1.14097710212890791E4
5.30365182591295614E8	-1.14174078612227503E4
5.30665332666333267E8	-1.14276479868781466E4
5.30965482741370565E8	-1.14416653930081758E4
5.31265632816407951E8	-1.14603843914485570E4
5.31565782891445693E8	-1.14826031870644063E4
5.31865932966483079E8	-1.15041641716012988E4
5.32166083041520643E8	-1.15217452059478509E4
5.32466233116558296E8	-1.15351697271795905E4
5.32766383191595860E8	-1.15456066593876550E4
5.33066533266633336E8	-1.15541514616082885E4
5.33366683341670722E8	-1.15615613642638970E4
5.33666833416708464E8	-1.15683383924633931E4
5.33966983491745673E8	-1.15748348886343799E4
5.34267133566783414E8	-1.15813319469949549E4
5.34567283641820978E8	-1.15881035785067654E4
5.34867433716858365E8	-1.15954949270985930E4
5.35167583791896018E8	-1.16040769594651438E4
5.35467733866933493E8	-1.16150928195940772E4
5.35767883941971057E8	-1.16322647202891760E4
5.36068034017008443E8	-1.16715425899670744E4
5.36368184092046008E8	-1.17469100604427079E4
5.36668334167083394E8	-1.17858915644640239E4
5.36968484242121136E8	-1.18103258449763926E4
5.37268634317158522E8	-1.18370303422680734E4
5.37568784392196086E8	-1.18722681763546900E4
5.37868934467233650E8	-1.19092930064347757E4
5.38169084542271126E8	-1.19364777120213650E4
5.38469234617308512E8	-1.19548006410480179E4
5.38769384692346076E8	-1.19683176376979117E4
5.39069534767383729E8	-1.19794406928160191E4
5.39369684842421115E8	-1.19895041603157160E4
5.39669834917458680E8	-1.19994518601417255E4
5.39969984992496155E8	-1.20103062708420749E4
5.40270135067533719E8	-1.20237623147246420E4
5.40570285142571283E8	-1.20434373115995674E4
5.40870435217608847E8	-1.20759486317636555E4
5.41170585292646411E8	-1.21177045664116267E4
5.41470735367683798E8	-1.21476750490478436E4
5.41770885442721362E8	-1.21652178206557915E4
5.42071035517758837E8	-1.21766657513693222E4
5.42371185592796401E8	-1.21851580962498263E4
